[DEBUG] 2021-12-15 16:46:16.927 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-12-15 16:46:16.935 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-12-15 16:46:16.938 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-12-15 16:46:17.017 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-12-15 16:46:17.021 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-12-15 16:46:17.208 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-12-15 16:46:17.212 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-12-15 16:46:17.218 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-12-15 16:46:17.522 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-12-15 16:46:17.543 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-12-15 16:46:17.543 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`keywords`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `name` : value = Roses
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `numberOfColors` : value = 5
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`numberOfColors`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `size` : value = Medium
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`size`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `stitchedExample` : value = No
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`stitchedExample`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `url` : value = https://peppermintpurple.com/pages/specials-and-freebies
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`url`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `width` : value = 85
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`width`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Pattern#43]
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Pattern#44]
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `designer` : value = 6
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`designer`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `features` : value = Backstitch Only
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`features`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `height` : value = 88
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`height`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `image` : value = peppermint-purple-tangram.jpg
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`image`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `keywords` : value = Sampler
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`keywords`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `name` : value = Tangram
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `numberOfColors` : value = 7
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`numberOfColors`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `size` : value = Medium
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`size`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `stitchedExample` : value = No
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`stitchedExample`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `url` : value = https://peppermintpurple.com/pages/specials-and-freebies
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`url`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `width` : value = 88
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`width`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Pattern#44]
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Designer.patterns#6]
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Designer.patterns
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-12-15 16:46:56.511 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.stitchable.entity.Pattern.users#44]
[DEBUG] 2021-12-15 16:46:56.514 [http-nio-8080-exec-37] SQL - select users0_.pattern_id as pattern_2_1_0_, users0_.user_id as user_id1_1_0_, user1_.id as id1_3_1_, user1_.email as email2_3_1_, user1_.isAdmin as isAdmin3_3_1_, user1_.name as name4_3_1_, user1_.user_name as user_nam5_3_1_ from favorites users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.pattern_id=?
[DEBUG] 2021-12-15 16:46:56.562 [http-nio-8080-exec-37] ResultSetProcessorImpl - Preparing collection initializer : [com.stitchable.entity.Pattern.users#44]
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Pattern.users#44]
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.stitchable.entity.Pattern.users#43]
[DEBUG] 2021-12-15 16:46:56.563 [http-nio-8080-exec-37] SQL - select users0_.pattern_id as pattern_2_1_0_, users0_.user_id as user_id1_1_0_, user1_.id as id1_3_1_, user1_.email as email2_3_1_, user1_.isAdmin as isAdmin3_3_1_, user1_.name as name4_3_1_, user1_.user_name as user_nam5_3_1_ from favorites users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.pattern_id=?
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] ResultSetProcessorImpl - Preparing collection initializer : [com.stitchable.entity.Pattern.users#43]
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Pattern.users#43]
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.stitchable.entity.Pattern.users#42]
[DEBUG] 2021-12-15 16:46:56.611 [http-nio-8080-exec-37] SQL - select users0_.pattern_id as pattern_2_1_0_, users0_.user_id as user_id1_1_0_, user1_.id as id1_3_1_, user1_.email as email2_3_1_, user1_.isAdmin as isAdmin3_3_1_, user1_.name as name4_3_1_, user1_.user_name as user_nam5_3_1_ from favorites users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.pattern_id=?
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] ResultSetProcessorImpl - Preparing collection initializer : [com.stitchable.entity.Pattern.users#42]
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Pattern.users#42]
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.stitchable.entity.Pattern.users#41]
[DEBUG] 2021-12-15 16:46:56.657 [http-nio-8080-exec-37] SQL - select users0_.pattern_id as pattern_2_1_0_, users0_.user_id as user_id1_1_0_, user1_.id as id1_3_1_, user1_.email as email2_3_1_, user1_.isAdmin as isAdmin3_3_1_, user1_.name as name4_3_1_, user1_.user_name as user_nam5_3_1_ from favorites users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.pattern_id=?
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] ResultSetProcessorImpl - Preparing collection initializer : [com.stitchable.entity.Pattern.users#41]
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections were found in result set for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] CollectionLoadContext - Collection fully initialized: [com.stitchable.entity.Pattern.users#41]
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] CollectionLoadContext - 1 collections initialized for role: com.stitchable.entity.Pattern.users
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.stitchable.entity.Designer.patterns#5]
[DEBUG] 2021-12-15 16:46:56.707 [http-nio-8080-exec-37] SQL - select patterns0_.designer_id as designe12_2_0_, patterns0_.id as id1_2_0_, patterns0_.id as id1_2_1_, patterns0_.designer_id as designe12_2_1_, patterns0_.features as features2_2_1_, patterns0_.height as height3_2_1_, patterns0_.image as image4_2_1_, patterns0_.keywords as keywords5_2_1_, patterns0_.name as name6_2_1_, patterns0_.number_of_colors as number_o7_2_1_, patterns0_.size as size8_2_1_, patterns0_.stitched_example as stitched9_2_1_, patterns0_.url as url10_2_1_, patterns0_.width as width11_2_1_ from pattern patterns0_ where patterns0_.designer_id=?
[DEBUG] 2021-12-15 16:46:56.760 [http-nio-8080-exec-37] ResultSetProcessorImpl - Preparing collection initializer : [com.stitchable.entity.Designer.patterns#5]
[DEBUG] 2021-12-15 16:46:56.760 [http-nio-8080-exec-37] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-12-15 16:46:56.761 [http-nio-8080-exec-37] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Designer.patterns#5]
[DEBUG] 2021-12-15 16:46:56.761 [http-nio-8080-exec-37] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2021-12-15 16:46:56.762 [http-nio-8080-exec-37] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Designer.patterns#5]
[DEBUG] 2021-12-15 16:46:56.762 [http-nio-8080-exec-37] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2021-12-15 16:46:56.762 [http-nio-8080-exec-37] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Designer.patterns#5]
[DEBUG] 2021-12-15 16:46:56.762 [http-nio-8080-exec-37] ResultSetProcessorImpl - Starting ResultSet row #3
[DEBUG] 2021-12-15 16:46:56.762 [http-nio-8080-exec-37] CollectionReferenceInitializerImpl - Found row of collection: [com.stitchable.entity.Designer.patterns#5]
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Pattern#10]
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `designer` : value = 5
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`designer`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `features` : value = Full Stitches Only
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`features`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `height` : value = 104
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`height`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `image` : value = asleep-stroll-in-the-snow.png
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`image`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `keywords` : value = Winter
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`keywords`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `name` : value = A Stroll in the Snow
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `numberOfColors` : value = 13
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`numberOfColors`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `size` : value = Large
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`size`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `stitchedExample` : value = No
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`stitchedExample`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `url` : value = https://asleepatthestitch.com/freebies/AsleepAtTheStitch_AStrollInTheSnow.pdf
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`url`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `width` : value = 146
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`width`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Done materializing entity [com.stitchable.entity.Pattern#10]
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Resolving attributes for [com.stitchable.entity.Pattern#11]
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `designer` : value = 5
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`designer`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `features` : value = Full Stitches Only
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`features`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `height` : value = 75
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`height`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `image` : value = asleep-welcome-to-internet.png
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`image`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `keywords` : value = Internet, glitchy
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`keywords`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `name` : value = Welcome to the Internet
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `numberOfColors` : value = 7
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`numberOfColors`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `size` : value = Medium
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`size`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `stitchedExample` : value = No
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`stitchedExample`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `url` : value = https://asleepatthestitch.com/freebies/AsleepAtTheStitch_WelcomeToTheInternet.pdf
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`url`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Processing attribute `width` : value = 80
[DEBUG] 2021-12-15 16:46:56.763 [http-nio-8080-exec-37] TwoPhaseLoad - Attribute (`width`)  - enhanced for lazy-loading? - false
